ID,Cluster,coordinate1,coordinate2
6161,5,456043.000000,410937.000000
6160,5,441988.000000,395642.000000
6159,5,422795.000000,396789.000000
6158,5,437023.000000,390588.000000
6157,5,442235.000000,393106.000000
6156,5,442797.000000,400662.000000
6155,5,441729.000000,421346.000000
6154,5,445490.000000,403420.000000
6153,5,428834.000000,406756.000000
6152,5,426110.000000,379490.000000
6151,5,433415.000000,404454.000000
6150,5,456858.000000,411818.000000
6149,5,446013.000000,413153.000000
6148,5,445365.000000,383826.000000
6147,5,441708.000000,398114.000000
6146,5,453223.000000,406490.000000
6145,5,425150.000000,404357.000000
6144,5,435285.000000,432241.000000
6143,5,427135.000000,400463.000000
6142,5,433423.000000,401663.000000
6141,5,425649.000000,403061.000000
6140,5,454293.000000,381285.000000
6139,5,440965.000000,381719.000000
6138,5,444614.000000,383013.000000
6137,5,450842.000000,395692.000000
6136,5,449910.000000,389150.000000
6135,5,436629.000000,391034.000000
6134,5,454464.000000,402417.000000
6133,5,412143.000000,398087.000000
6132,5,436472.000000,389040.000000
6131,5,446041.000000,394731.000000
6130,5,432273.000000,403563.000000
6129,5,425564.000000,398114.000000
6128,5,432460.000000,401362.000000
6127,5,453769.000000,375038.000000
6126,5,418281.000000,402790.000000
6125,5,440743.000000,390173.000000
6124,5,447411.000000,400313.000000
6123,5,432510.000000,381810.000000
6122,5,440434.000000,395550.000000
6121,5,419502.000000,398891.000000
6120,5,456244.000000,396890.000000
6119,5,425272.000000,392774.000000
6118,5,439196.000000,402696.000000
6117,5,440638.000000,393365.000000
6116,5,436663.000000,378782.000000
6115,5,449381.000000,413551.000000
6114,5,443752.000000,440940.000000
6113,5,447912.000000,410438.000000
6112,5,412182.000000,411246.000000
6111,5,446232.000000,398472.000000
6110,5,442065.000000,397978.000000
6109,5,446840.000000,398303.000000
6108,5,450954.000000,396587.000000
6107,5,447887.000000,420362.000000
6106,5,426012.000000,405917.000000
6105,5,471224.000000,414076.000000
6104,5,444918.000000,394658.000000
4004,6,208140.000000,357334.000000
4007,6,216009.000000,351845.000000
4039,6,207680.000000,352965.000000
4068,6,217332.000000,353123.000000
4070,6,207771.000000,352793.000000
4082,6,209197.000000,354791.000000
4091,6,211614.000000,355347.000000
4097,6,208740.000000,351850.000000
4106,6,213716.000000,353145.000000
4124,6,206709.000000,352605.000000
4136,6,200106.000000,354086.000000
4148,6,204548.000000,352551.000000
4153,6,210216.000000,353113.000000
4159,6,210764.000000,354558.000000
4168,6,210036.000000,358017.000000
4179,6,211770.000000,352271.000000
4181,6,205791.000000,353477.000000
4182,6,211619.000000,352990.000000
4188,6,206087.000000,354580.000000
4195,6,206006.000000,353736.000000
4208,6,205390.000000,353198.000000
4211,6,205593.000000,354706.000000
4214,6,210373.000000,354044.000000
4234,6,207787.000000,352605.000000
4240,6,208102.000000,353548.000000
4243,6,211623.000000,354324.000000
4248,6,209815.000000,352822.000000
4249,6,207211.000000,351980.000000
4259,6,214182.000000,356148.000000
4261,6,210192.000000,352965.000000
4280,6,210525.000000,354593.000000
4290,6,211659.000000,354422.000000
4292,6,211092.000000,352571.000000
4293,6,210782.000000,353571.000000
4294,6,205710.000000,354290.000000
4297,6,205996.000000,353040.000000
4301,6,211933.000000,352142.000000
4305,6,207890.000000,351862.000000
4311,6,208169.000000,352753.000000
4321,6,213630.000000,352448.000000
4322,6,209200.000000,353724.000000
4328,6,213270.000000,353878.000000
4330,6,217976.000000,353020.000000
4336,6,218307.000000,353134.000000
4338,6,206799.000000,351971.000000
4357,6,205213.000000,351986.000000
4361,6,208525.000000,352315.000000
4364,6,219261.000000,351906.000000
4366,6,208397.000000,352851.000000
4368,6,214495.000000,352190.000000
4371,6,209029.000000,352821.000000
4372,6,205892.000000,352886.000000
4379,6,214785.000000,353500.000000
4382,6,205487.000000,354962.000000
4383,6,212731.000000,355659.000000
4384,6,208121.000000,357338.000000
4389,6,210722.000000,352227.000000
4401,6,207643.000000,356229.000000
4403,6,211719.000000,358553.000000
4404,6,207963.000000,355642.000000
4412,6,216120.000000,355262.000000
4423,6,207452.000000,353007.000000
4427,6,208136.000000,353023.000000
4435,6,203549.000000,353624.000000
4443,6,209546.000000,354718.000000
4446,6,213099.000000,352531.000000
4451,6,210237.000000,356685.000000
4453,6,213870.000000,352925.000000
4454,6,208757.000000,353075.000000
4456,6,209608.000000,354594.000000
4461,6,211549.000000,354026.000000
4463,6,211742.000000,353037.000000
4469,6,210374.000000,357670.000000
4470,6,207320.000000,352471.000000
4471,6,216017.000000,352369.000000
4473,6,205129.000000,357059.000000
4481,6,204118.000000,353706.000000
4482,6,204365.000000,352516.000000
5256,6,207834.000000,355725.000000
4024,6,207539.000000,352054.000000
4847,6,211632.000000,354628.000000
4437,6,211338.000000,353419.000000
5260,6,206906.000000,352713.000000
5263,6,210905.000000,352538.000000
5672,6,209488.000000,353997.000000
5265,6,213483.000000,353082.000000
5674,6,207326.000000,352633.000000
4457,6,209393.000000,353038.000000
5280,6,209371.000000,352999.000000
5689,6,210292.000000,356340.000000
5306,6,212199.000000,352240.000000
4487,6,214132.000000,353113.000000
5310,6,208793.000000,352715.000000
5723,6,208081.000000,352506.000000
4512,6,210750.000000,353973.000000
5337,6,211555.000000,353666.000000
5339,6,211769.000000,352543.000000
4522,6,213849.000000,352463.000000
5341,6,205969.000000,353643.000000
4932,6,209938.000000,353032.000000
4523,6,205615.000000,354020.000000
5359,6,203529.000000,356299.000000
5768,6,210137.000000,353461.000000
5368,6,204952.000000,356066.000000
5777,6,209642.000000,351870.000000
5778,6,208047.000000,353229.000000
4137,6,211726.000000,353998.000000
4960,6,205912.000000,352497.000000
5371,6,211711.000000,354097.000000
5390,6,214685.000000,354059.000000
5395,6,213116.000000,352639.000000
5804,6,208036.000000,353037.000000
5410,6,215473.000000,356578.000000
4173,6,208211.000000,353389.000000
5819,6,216311.000000,352321.000000
5415,6,213269.000000,355028.000000
4178,6,206818.000000,355155.000000
5824,6,206901.000000,353322.000000
5006,6,214539.000000,358660.000000
5418,6,205916.000000,353785.000000
5032,6,209132.000000,354747.000000
4623,6,205040.000000,352448.000000
5444,6,205415.000000,354021.000000
5452,6,209220.000000,354986.000000
5861,6,216188.000000,358180.000000
5043,6,211048.000000,356931.000000
4634,6,214233.000000,352761.000000
5469,6,212511.000000,351930.000000
5060,6,211961.000000,354094.000000
4651,6,209089.000000,351988.000000
5478,6,211717.000000,352747.000000
5890,6,212305.000000,353597.000000
5485,6,209562.000000,351901.000000
4667,6,209253.000000,351880.000000
5295,6,203642.000000,355615.000000
5494,6,211183.000000,353679.000000
5507,6,211653.000000,352872.000000
4693,6,210837.000000,352189.000000
5327,6,211370.000000,355260.000000
5526,6,213886.000000,354096.000000
4289,6,206018.000000,354528.000000
5935,6,208677.000000,352325.000000
5528,6,207233.000000,354136.000000
4710,6,207183.000000,353493.000000
5954,6,207330.000000,354563.000000
5564,6,214349.000000,352639.000000
5155,6,208558.000000,352243.000000
5571,6,205600.000000,356155.000000
5162,6,213190.000000,354952.000000
5583,6,206447.000000,352398.000000
5584,6,208832.000000,352177.000000
4766,6,210099.000000,352706.000000
5593,6,212411.000000,355933.000000
5608,6,210591.000000,352259.000000
5199,6,208739.000000,354798.000000
5612,6,211871.000000,355439.000000
5203,6,209778.000000,354227.000000
4794,6,209992.000000,353754.000000
5428,6,213931.000000,353612.000000
5019,6,210024.000000,352870.000000
5627,6,207941.000000,352523.000000
5218,6,210962.000000,352219.000000
5431,6,206921.000000,352947.000000
4194,6,203042.000000,352035.000000
5840,6,209527.000000,352180.000000
5630,6,211297.000000,353711.000000
5443,6,208653.000000,353874.000000
4206,6,208022.000000,354188.000000
5852,6,207688.000000,355706.000000
5233,6,214512.000000,353448.000000
4425,6,217427.000000,354473.000000
5248,6,208996.000000,353832.000000
5657,6,207449.000000,354123.000000
5447,6,207474.000000,353114.000000
5646,6,212163.000000,356625.000000
5449,6,213897.000000,354472.000000
5858,6,208533.000000,354510.000000
5648,6,203107.000000,354464.000000
5623,6,206027.000000,352712.000000
5214,6,208288.000000,352278.000000
5822,6,208561.000000,352600.000000
4198,6,207331.000000,353179.000000
5844,6,207556.000000,353559.000000
5338,6,209021.000000,351948.000000
5249,6,212646.000000,353290.000000
4840,6,205277.000000,353480.000000
4625,6,208541.000000,355412.000000
5448,6,210051.000000,356384.000000
4630,6,210356.000000,354977.000000
5028,6,207146.000000,351927.000000
4619,6,216433.000000,352547.000000
5955,6,211078.000000,353222.000000
4943,6,209056.000000,352551.000000
5864,6,214944.000000,355190.000000
5818,6,211755.000000,353502.000000
5865,6,212203.000000,355129.000000
5456,6,213215.000000,354717.000000
4224,6,214691.000000,352045.000000
5047,6,209778.000000,352725.000000
5298,6,205390.000000,354499.000000
5497,6,206272.000000,353200.000000
5906,6,213170.000000,355493.000000
5696,6,208505.000000,356123.000000
4878,6,207806.000000,353493.000000
4056,6,201797.000000,352186.000000
5702,6,208412.000000,354014.000000
4061,6,208572.000000,353548.000000
4884,6,207214.000000,354435.000000
5949,6,207536.000000,352603.000000
5545,6,212151.000000,352926.000000
4722,6,207055.000000,352186.000000
4683,6,208848.000000,353014.000000
5899,6,208950.000000,356705.000000
5081,6,209140.000000,355821.000000
5399,6,210679.000000,355092.000000
4581,6,215636.000000,356651.000000
5996,6,212712.000000,352912.000000
5705,6,211698.000000,352071.000000
4541,6,211118.000000,353880.000000
5364,6,205576.000000,352066.000000
5369,6,202663.000000,355623.000000
4546,6,206422.000000,352754.000000
5762,6,211095.000000,353651.000000
4486,6,211013.000000,352778.000000
5309,6,215824.000000,352459.000000
5314,6,211233.000000,354247.000000
4491,6,213621.000000,352256.000000
5411,6,211730.000000,352050.000000
5416,6,212397.000000,351881.000000
4593,6,215673.000000,355594.000000
4986,6,213386.000000,353680.000000
5809,6,208457.000000,352317.000000
5317,6,209637.000000,354414.000000
4499,6,216649.000000,355667.000000
5914,6,206562.000000,351972.000000
5521,6,208624.000000,354546.000000
5720,6,210921.000000,352704.000000
4493,6,205674.000000,351986.000000
4318,6,206956.000000,353037.000000
5964,6,211823.000000,352108.000000
5625,6,212530.000000,352299.000000
5918,6,206741.000000,359496.000000
5525,6,210182.000000,353134.000000
5724,6,209874.000000,352049.000000
5168,6,211013.000000,351853.000000
5776,6,209577.000000,353126.000000
5631,6,210386.000000,352385.000000
4813,6,205663.000000,352788.000000
5830,6,211669.000000,354107.000000
4189,6,210754.000000,352973.000000
5012,6,209204.000000,353921.000000
5426,6,214233.000000,356824.000000
4603,6,206553.000000,354456.000000
5303,6,210047.000000,351901.000000
4894,6,204331.000000,353916.000000
5900,6,208683.000000,355077.000000
5994,6,210187.000000,353232.000000
4353,6,207506.000000,352953.000000
5176,6,211629.000000,352214.000000
5800,6,208902.000000,352731.000000
4573,6,203805.000000,352380.000000
5433,6,209637.000000,352294.000000
5024,6,209647.000000,355706.000000
5831,6,203883.000000,351908.000000
4604,6,206378.000000,352654.000000
4287,6,208801.000000,352633.000000
5110,6,210907.000000,351879.000000
4088,6,208881.000000,351906.000000
5734,6,212439.000000,352470.000000
5330,6,207116.000000,355169.000000
4507,6,207773.000000,352281.000000
5102,6,209207.000000,352031.000000
5925,6,205761.000000,352109.000000
4284,6,206092.000000,352643.000000
5107,6,214116.000000,352566.000000
4101,6,215734.000000,355476.000000
5747,6,209162.000000,353527.000000
4924,6,206063.000000,351932.000000
4085,6,211390.000000,352762.000000
4908,6,206539.000000,353731.000000
5731,6,216250.000000,352115.000000
4441,6,207984.000000,356520.000000
5264,6,209494.000000,354595.000000
4855,6,215385.000000,353753.000000
5565,6,213455.000000,352267.000000
5764,6,208837.000000,353139.000000
4946,6,212764.000000,352059.000000
4537,6,211217.000000,353169.000000
5288,6,208580.000000,352983.000000
5481,6,208111.000000,352255.000000
4658,6,215185.000000,356333.000000
5382,6,213798.000000,354329.000000
4564,6,207042.000000,356191.000000
5581,6,211367.000000,353915.000000
5172,6,213799.000000,354110.000000
5979,6,211911.000000,353796.000000
5586,6,210661.000000,353585.000000
5785,6,204920.000000,354377.000000
5688,6,210682.000000,354365.000000
5109,6,214665.000000,352624.000000
5932,6,209485.000000,353443.000000
5590,6,205728.000000,352986.000000
4352,6,207991.000000,353249.000000
5175,6,210243.000000,354387.000000
5998,6,215862.000000,354220.000000
4771,6,211695.000000,352734.000000
4296,6,209557.000000,353913.000000
5119,6,209326.000000,352279.000000
5942,6,213907.000000,351904.000000
4768,6,206482.000000,352868.000000
5591,6,210283.000000,356008.000000
4343,6,205603.000000,352489.000000
5989,6,215041.000000,353796.000000
5300,6,209768.000000,352661.000000
5561,6,212577.000000,357150.000000
4718,6,213696.000000,354392.000000
5751,6,203977.000000,352533.000000
4933,6,207015.000000,352907.000000
5817,6,213740.000000,352020.000000
4994,6,208563.000000,353773.000000
5393,6,210178.000000,353025.000000
4984,6,210229.000000,354206.000000
5592,6,207424.000000,352931.000000
5787,6,208614.000000,353981.000000
4146,6,208802.000000,352705.000000
4969,6,209232.000000,352851.000000
4145,6,211704.000000,355944.000000
5791,6,209779.000000,352258.000000
4968,6,211346.000000,355355.000000
4135,6,204481.000000,352044.000000
5781,6,209894.000000,353280.000000
4140,6,208753.000000,353148.000000
5786,6,207261.000000,355919.000000
4963,6,209263.000000,352586.000000
5572,6,208709.000000,351981.000000
5163,6,213660.000000,355480.000000
5577,6,205861.000000,355457.000000
4754,6,213628.000000,352526.000000
5771,6,207573.000000,353958.000000
5361,6,206180.000000,352727.000000
4113,6,214135.000000,353903.000000
5759,6,209918.000000,352609.000000
4940,6,207204.000000,352352.000000
5754,6,205923.000000,353527.000000
5753,6,206211.000000,352046.000000
4521,6,209628.000000,355082.000000
5344,6,206969.000000,354009.000000
4112,6,211237.000000,353894.000000
5758,6,212334.000000,352009.000000
4935,6,209883.000000,353218.000000
4526,6,211487.000000,354243.000000
5118,6,209199.000000,354110.000000
5941,6,209264.000000,354161.000000
5334,6,210288.000000,353127.000000
4285,6,208352.000000,352889.000000
5931,6,207554.000000,354956.000000
5527,6,215775.000000,354629.000000
4704,6,208117.000000,353075.000000
5732,6,210029.000000,357638.000000
4505,6,203947.000000,352179.000000
5730,6,206294.000000,352404.000000
5922,6,209145.000000,353928.000000
5518,6,210932.000000,352359.000000
4695,6,210801.000000,353193.000000
5514,6,212441.000000,352860.000000
5928,6,209402.000000,354355.000000
5105,6,213702.000000,354022.000000
5713,6,209495.000000,352533.000000
4689,6,208115.000000,352832.000000
5512,6,202591.000000,354189.000000
5517,6,204437.000000,352241.000000
4694,6,212679.000000,353886.000000
5711,6,212988.000000,353050.000000
5695,6,208349.000000,352945.000000
4877,6,211586.000000,352990.000000
5682,6,213295.000000,354027.000000
5655,6,215940.000000,357099.000000
4014,6,209475.000000,354962.000000
4837,6,209974.000000,352267.000000
5242,6,209816.000000,352257.000000
4010,6,212235.000000,356804.000000
4833,6,213413.000000,352279.000000
5241,6,208511.000000,353191.000000
4417,6,215401.000000,352692.000000
5240,6,210999.000000,353897.000000
4831,6,210006.000000,353352.000000
5232,6,206154.000000,354996.000000
5231,6,219587.000000,353960.000000
4822,6,210664.000000,352471.000000
4405,6,202998.000000,353279.000000
5228,6,211264.000000,353510.000000
5642,6,206550.000000,354899.000000
4819,6,215629.000000,356193.000000
4400,6,212575.000000,352209.000000
5223,6,212043.000000,354129.000000
4397,6,210425.000000,352691.000000
5220,6,212007.000000,354337.000000
5219,6,206574.000000,355065.000000
5217,6,201901.000000,353664.000000
5208,6,207420.000000,356137.000000
5201,6,207802.000000,352837.000000
4365,6,214426.000000,352809.000000
5188,6,208806.000000,352888.000000
4779,6,211186.000000,355137.000000
5185,6,212676.000000,354232.000000
5179,6,208673.000000,353590.000000
5167,6,212483.000000,352479.000000
4342,6,211779.000000,356266.000000
5988,6,209774.000000,356169.000000
5165,6,210569.000000,355625.000000
5154,6,209083.000000,353829.000000
4745,6,208573.000000,353737.000000
5971,6,212019.000000,353328.000000
5148,6,213802.000000,352115.000000
4739,6,209637.000000,352825.000000
5970,6,210390.000000,352103.000000
5147,6,212629.000000,352893.000000
5140,6,207183.000000,353716.000000
5129,6,215553.000000,353917.000000
4720,6,211983.000000,352325.000000
4302,6,208956.000000,353328.000000
5125,6,207795.000000,353972.000000
4299,6,205428.000000,353319.000000
5945,6,206084.000000,354078.000000
5122,6,204598.000000,352192.000000
4298,6,206870.000000,352755.000000
5121,6,209255.000000,354115.000000
5111,6,214573.000000,352110.000000
5106,6,207125.000000,355404.000000
4278,6,211589.000000,351857.000000
5101,6,212355.000000,357916.000000
5910,6,212830.000000,354213.000000
5087,6,207942.000000,353972.000000
5501,6,211509.000000,352122.000000
4678,6,206806.000000,354057.000000
5086,6,209530.000000,352941.000000
4677,6,211446.000000,352714.000000
5079,6,213353.000000,352895.000000
5075,6,211253.000000,354290.000000
4666,6,214351.000000,353882.000000
4250,6,213269.000000,355789.000000
5896,6,206792.000000,352191.000000
5073,6,218381.000000,351894.000000
4664,6,211935.000000,352842.000000
5885,6,209967.000000,352683.000000
5062,6,209713.000000,352105.000000
5058,6,210477.000000,354315.000000
4233,6,211766.000000,352278.000000
5056,6,210287.000000,353797.000000
4230,6,210505.000000,353048.000000
5053,6,210679.000000,351960.000000
5049,6,209577.000000,352209.000000
4640,6,205922.000000,352244.000000
4225,6,208353.000000,355091.000000
5048,6,206791.000000,352498.000000
5045,6,211324.000000,352645.000000
4636,6,212692.000000,354574.000000
4213,6,209797.000000,352098.000000
5859,6,207035.000000,351940.000000
5036,6,205372.000000,352230.000000
5030,6,207823.000000,353012.000000
5025,6,212887.000000,352502.000000
5846,6,208585.000000,356232.000000
5023,6,212551.000000,353541.000000
5020,6,208851.000000,353170.000000
5014,6,208522.000000,352237.000000
4187,6,207164.000000,355702.000000
5833,6,208311.000000,353882.000000
5010,6,203407.000000,353486.000000
4180,6,211512.000000,352314.000000
5003,6,210895.000000,357178.000000
4594,6,204919.000000,359231.000000
4993,6,206284.000000,352655.000000
4992,6,212698.000000,359263.000000
4166,6,211006.000000,353317.000000
5812,6,212069.000000,356722.000000
4989,6,209654.000000,352840.000000
4988,6,213707.000000,352964.000000
4160,6,214481.000000,355141.000000
4983,6,210031.000000,354765.000000
5803,6,208069.000000,354526.000000
4980,6,211260.000000,353336.000000
4571,6,210618.000000,354888.000000
4978,6,219288.000000,352927.000000
4138,6,206918.000000,354770.000000
5784,6,214862.000000,351977.000000
4961,6,208521.000000,354549.000000
4552,6,204968.000000,351882.000000
4133,6,207970.000000,356516.000000
4956,6,215256.000000,351964.000000
4949,6,213891.000000,353999.000000
5761,6,210496.000000,352357.000000
4938,6,207929.000000,353627.000000
5760,6,206083.000000,351839.000000
4937,6,213094.000000,354483.000000
5351,6,212037.000000,354562.000000
4528,6,214280.000000,352219.000000
4927,6,217370.000000,352541.000000
4926,6,213193.000000,354380.000000
5340,6,209101.000000,354429.000000
4517,6,219057.000000,357608.000000
4100,6,207293.000000,352439.000000
4923,6,211006.000000,352361.000000
4096,6,213672.000000,355254.000000
5742,6,209352.000000,358253.000000
4919,6,208979.000000,352658.000000
5333,6,215317.000000,356814.000000
4510,6,211020.000000,354896.000000
4896,6,204595.000000,355571.000000
4883,6,210286.000000,352204.000000
5698,6,206544.000000,352747.000000
4875,6,215814.000000,352242.000000
4030,6,212664.000000,352861.000000
4853,6,210732.000000,352901.000000
4848,6,215146.000000,353321.000000
4844,6,209247.000000,354793.000000
5664,6,210991.000000,354897.000000
4841,6,206639.000000,353579.000000
4817,6,208143.000000,357194.000000
4816,6,216846.000000,351937.000000
5611,6,210942.000000,354818.000000
4788,6,210250.000000,351970.000000
4787,6,208384.000000,353973.000000
4736,6,213016.000000,353558.000000
4735,6,206386.000000,352663.000000
4733,6,210065.000000,353092.000000
4732,6,207763.000000,351927.000000
4721,6,213138.000000,353257.000000
4719,6,213524.000000,356080.000000
4717,6,210192.000000,352915.000000
4706,6,211484.000000,352923.000000
5511,6,209239.000000,353586.000000
4688,6,209642.000000,353497.000000
4686,6,212679.000000,352326.000000
4645,6,212361.000000,355183.000000
4643,6,207830.000000,352543.000000
4641,6,217349.000000,352468.000000
5441,6,207199.000000,352075.000000
4618,6,212071.000000,354567.000000
4578,6,206855.000000,352027.000000
4555,6,212115.000000,353890.000000
4542,6,204414.000000,352351.000000
5325,6,209874.000000,355660.000000
4502,6,215545.000000,352959.000000
4501,6,207889.000000,357199.000000
4490,6,211550.000000,352025.000000
4489,6,211683.000000,356788.000000
3738,7,176109.000000,376925.000000
3737,7,180187.000000,379068.000000
3736,7,184352.000000,380113.000000
3735,7,181580.000000,380017.000000
3734,7,185929.000000,379452.000000
3733,7,182404.000000,381264.000000
3732,7,171678.000000,379746.000000
3731,7,177605.000000,374937.000000
3730,7,178321.000000,378479.000000
3729,7,181069.000000,379465.000000
3728,7,177059.000000,377445.000000
3727,7,184126.000000,390892.000000
3726,7,180538.000000,382052.000000
3725,7,183456.000000,381608.000000
3724,7,181394.000000,378853.000000
3723,7,177718.000000,382657.000000
3722,7,177069.000000,379832.000000
3721,7,180870.000000,376737.000000
3720,7,175977.000000,379744.000000
3719,7,186187.000000,381336.000000
3718,7,179865.000000,382240.000000
3717,7,181788.000000,379803.000000
3716,7,181556.000000,381244.000000
3715,7,178124.000000,380864.000000
3714,7,182492.000000,379996.000000
3713,7,180802.000000,382540.000000
3712,7,176889.000000,375961.000000
3711,7,180953.000000,378503.000000
3710,7,178452.000000,381282.000000
3709,7,174273.000000,381717.000000
3708,7,176813.000000,377601.000000
3707,7,177963.000000,378462.000000
3706,7,179404.000000,376774.000000
3705,7,186627.000000,372719.000000
3704,7,180077.000000,379002.000000
3703,7,172055.000000,377987.000000
3702,7,181670.000000,381851.000000
3701,7,181268.000000,383480.000000
3700,7,175924.000000,380507.000000
3699,7,178217.000000,388114.000000
3698,7,183039.000000,374531.000000
3697,7,184006.000000,378708.000000
3696,7,183032.000000,380257.000000
3695,7,179180.000000,384359.000000
3694,7,178311.000000,381204.000000
3693,7,180189.000000,383348.000000
3692,7,182839.000000,379913.000000
3691,7,179319.000000,372765.000000
3690,7,184237.000000,380726.000000
3689,7,177240.000000,375852.000000
3688,7,186441.000000,378923.000000
3687,7,180672.000000,375576.000000
3686,7,179180.000000,381872.000000
3685,7,178475.000000,382055.000000
3684,7,178441.000000,379803.000000
3683,7,182766.000000,381528.000000
3682,7,180700.000000,379503.000000
3681,7,179030.000000,381534.000000
3680,7,180995.000000,381721.000000
3679,7,176400.000000,379996.000000
3678,7,179539.000000,382288.000000
3677,7,181148.000000,384721.000000
3676,7,183480.000000,381760.000000
3675,7,181555.000000,378108.000000
3674,7,181949.000000,379192.000000
3673,7,178297.000000,383794.000000
3672,7,178043.000000,379230.000000
3671,7,179182.000000,370156.000000
3670,7,180740.000000,381009.000000
3669,7,178222.000000,384403.000000
3668,7,179762.000000,378447.000000
3667,7,179487.000000,383442.000000
3666,7,182622.000000,378815.000000
3665,7,173515.000000,382655.000000
3664,7,185055.000000,378180.000000
3663,7,181907.000000,380638.000000
3662,7,180796.000000,380197.000000
3661,7,176172.000000,380614.000000
3660,7,181159.000000,383614.000000
3659,7,175616.000000,377668.000000
3658,7,180626.000000,378995.000000
3657,7,180656.000000,385491.000000
3656,7,179479.000000,382662.000000
3655,7,175051.000000,378536.000000
3654,7,179586.000000,383463.000000
3653,7,174209.000000,376446.000000
3652,7,178261.000000,380890.000000
3651,7,180346.000000,375381.000000
3650,7,180448.000000,378712.000000
3649,7,179789.000000,380880.000000
3648,7,183560.000000,380756.000000
3647,7,176329.000000,380538.000000
3646,7,181111.000000,380518.000000
3645,7,181486.000000,377445.000000
3644,7,176390.000000,381824.000000
3643,7,174522.000000,378168.000000
3642,7,180906.000000,380351.000000
3641,7,179518.000000,377396.000000
3640,7,178947.000000,379314.000000
3639,7,186040.000000,385131.000000
3638,7,177339.000000,377986.000000
3637,7,177877.000000,385258.000000
3636,7,178929.000000,381373.000000
3635,7,177300.000000,372787.000000
3634,7,177690.000000,377089.000000
3633,7,175056.000000,377958.000000
3632,7,182162.000000,381516.000000
3631,7,183981.000000,377831.000000
3630,7,181696.000000,380765.000000
3629,7,177000.000000,377964.000000
3628,7,181039.000000,381044.000000
3627,7,180084.000000,376926.000000
3626,7,174397.000000,380872.000000
3625,7,172868.000000,376999.000000
3624,7,182298.000000,381922.000000
3623,7,178348.000000,382150.000000
3622,7,176488.000000,381108.000000
3621,7,178522.000000,375579.000000
3620,7,177837.000000,383211.000000
3619,7,178463.000000,379155.000000
3618,7,181856.000000,378104.000000
3617,7,181236.000000,386244.000000
3616,7,183192.000000,377046.000000
3615,7,177497.000000,383360.000000
3614,7,180825.000000,375291.000000
3613,7,180788.000000,381189.000000
3612,7,173760.000000,381285.000000
3611,7,179228.000000,381030.000000
3610,7,182803.000000,378466.000000
3609,7,187363.000000,382463.000000
3608,7,181954.000000,381320.000000
3607,7,179989.000000,380070.000000
3606,7,178899.000000,380152.000000
3605,7,181011.000000,381941.000000
3604,7,182007.000000,380273.000000
3603,7,178693.000000,378466.000000
3602,7,186395.000000,383158.000000
3601,7,182002.000000,375672.000000
3600,7,177523.000000,377973.000000
3599,7,185530.000000,381205.000000
3598,7,179396.000000,379555.000000
3597,7,180833.000000,377828.000000
3596,7,183479.000000,378524.000000
3595,7,181162.000000,382444.000000
3594,7,183486.000000,379175.000000
3593,7,179212.000000,383573.000000
3592,7,182549.000000,384766.000000
3591,7,182555.000000,379595.000000
3590,7,179260.000000,379554.000000
3589,7,180325.000000,379750.000000
3588,7,184921.000000,380781.000000
3587,7,175186.000000,380158.000000
3586,7,181472.000000,382625.000000
3585,7,177738.000000,381823.000000
3584,7,176863.000000,375887.000000
3583,7,182682.000000,378544.000000
3582,7,175466.000000,380162.000000
3581,7,177923.000000,382190.000000
3580,7,182885.000000,380008.000000
3579,7,185669.000000,380593.000000
3578,7,181200.000000,382430.000000
3577,7,178985.000000,376103.000000
3576,7,180108.000000,380767.000000
3575,7,175560.000000,381822.000000
3574,7,187263.000000,380644.000000
3573,7,179251.000000,381000.000000
3572,7,178110.000000,386459.000000
3571,7,179758.000000,380072.000000
3570,7,176936.000000,378179.000000
3569,7,182149.000000,383805.000000
3568,7,180761.000000,375227.000000
3567,7,183018.000000,377734.000000
3566,7,180378.000000,379460.000000
3565,7,184033.000000,377686.000000
3564,7,181040.000000,383595.000000
3563,7,179497.000000,381757.000000
3562,7,172345.000000,376601.000000
3561,7,174677.000000,373690.000000
3560,7,182980.000000,385704.000000
3559,7,177147.000000,375137.000000
3558,7,182058.000000,386063.000000
3557,7,178640.000000,380674.000000
3556,7,178295.000000,378079.000000
3555,7,184544.000000,380051.000000
3554,7,179151.000000,382215.000000
3553,7,187327.000000,383097.000000
3552,7,182201.000000,378986.000000
3551,7,178798.000000,379843.000000
3550,7,179706.000000,384436.000000
3549,7,182503.000000,384350.000000
3548,7,181576.000000,373872.000000
3547,7,184958.000000,380918.000000
3546,7,178442.000000,378610.000000
3545,7,171456.000000,373279.000000
3544,7,182508.000000,378840.000000
3543,7,176559.000000,384192.000000
3542,7,181332.000000,387144.000000
3541,7,183372.000000,380846.000000
3540,7,179349.000000,379387.000000
3539,7,176344.000000,381767.000000
3538,7,184268.000000,383628.000000
3537,7,179029.000000,381007.000000
3536,7,179284.000000,380821.000000
3535,7,177982.000000,381740.000000
3534,7,180288.000000,377923.000000
3533,7,180263.000000,377346.000000
3532,7,180148.000000,377067.000000
3531,7,176799.000000,381758.000000
3530,7,182760.000000,381412.000000
3529,7,173881.000000,380965.000000
3528,7,176240.000000,379386.000000
3527,7,177040.000000,375458.000000
3526,7,181021.000000,378133.000000
3525,7,180875.000000,381737.000000
3524,7,177347.000000,379024.000000
3523,7,180896.000000,379777.000000
3522,7,180854.000000,375265.000000
